,House or Senate,Date,Time Convened,Time Adjourned,Time in Session,Working Day?,Scraped adjournment string,url
131,House,04/21/2022,09:00AM,09:02AM,2.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:02 a.m.  ,https://www.congress.gov/congressional-record/2022/4/21/daily-digest
132,Senate,04/25/2022,15:00PM,18:51PM,231.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:51 p.m. until 10 a.m. on Tuesday April 26 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/4/25/daily-digest
133,House,04/25/2022,12:30PM,12:33PM,3.0,pf,Adjournment: The House met at 12:30 p.m. and adjourned at 12:33 p.m.   ,https://www.congress.gov/congressional-record/2022/4/25/daily-digest
134,Senate,04/26/2022,10:00AM,18:38PM,518.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:38 p.m. until 2 p.m. on Wednesday April 27 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on page S,https://www.congress.gov/congressional-record/2022/4/26/daily-digest
135,House,04/26/2022,14:00PM,20:11PM,371.0,x,Adjournment: The House met at 2 p.m. and adjourned at 8:11 p.m. ,https://www.congress.gov/congressional-record/2022/4/26/daily-digest
136,Senate,04/27/2022,14:00PM,21:11PM,431.0,x,Adjournment: Senate convened at 2 p.m. and adjourned at 9:11 p.m. until 10 a.m. on Thursday April 28 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/4/27/daily-digest
137,House,04/27/2022,10:00AM,20:00PM,600.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8 p.m. ,https://www.congress.gov/congressional-record/2022/4/27/daily-digest
138,Senate,04/28/2022,10:00AM,16:05PM,365.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 4:05 p.m. until 3 p.m. on Monday May 2 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/4/28/daily-digest
139,House,04/28/2022,10:00AM,17:12PM,432.0,x,Adjournment: The House met at 10 a.m. and adjourned at 5:12 p.m.   ,https://www.congress.gov/congressional-record/2022/4/28/daily-digest
140,Senate,04/29/2022,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday May 2 2022.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2022/4/29/daily-digest
141,House,04/29/2022,10:30AM,10:33AM,3.0,pf,Adjournment: The House met at 10:30 a.m. and adjourned at 10:33 a.m.  ,https://www.congress.gov/congressional-record/2022/4/29/daily-digest
142,Senate,05/02/2022,15:00PM,18:51PM,231.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:51 p.m. until 10 a.m. on Tuesday May 3 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/5/2/daily-digest
143,House,05/02/2022,,,,NS,The House was not in session today. The House is scheduled to meet at 10 a.m. on Tuesday May 3 2022.No hearings were held. ,https://www.congress.gov/congressional-record/2022/5/2/daily-digest
144,Senate,05/03/2022,10:00AM,19:37PM,577.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:37 p.m. until 10:00 a.m. on Wednesday May 4 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/5/3/daily-digest
145,House,05/03/2022,10:00AM,10:03AM,3.0,pf,Adjournment: The House met at 10 a.m. and adjourned at 10:03 a.m. ,https://www.congress.gov/congressional-record/2022/5/3/daily-digest
146,Senate,05/04/2022,10:00AM,22:13PM,733.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 10:13 p.m. until 11 a.m. on Thursday May 5 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/5/4/daily-digest
147,House,05/04/2022,,,,NS,The House was not in session today. The House is scheduled to meet at 10 a.m. on Friday May 6 2022.No hearings were held.,https://www.congress.gov/congressional-record/2022/5/4/daily-digest
148,Senate,05/05/2022,,,,NS,The House was not in session today. The House is scheduled to meet at 10 a.m. on Friday May 6 2022.,https://www.congress.gov/congressional-record/2022/5/5/daily-digest
149,House,05/05/2022,,,,NS,The House was not in session today. The House is scheduled to meet at 10 a.m. on Friday May 6 2022.No hearings were held.,https://www.congress.gov/congressional-record/2022/5/5/daily-digest
150,Senate,05/06/2022,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday May 9 2022.––––No committee meetings were held.,https://www.congress.gov/congressional-record/2022/5/6/daily-digest
151,House,05/06/2022,10:00AM,10:03AM,3.0,pf,Adjournment: The House met at 10 a.m. and adjourned at 10:03 a.m.,https://www.congress.gov/congressional-record/2022/5/6/daily-digest
152,Senate,05/09/2022,15:00PM,19:03PM,243.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:03 p.m. until 10 a.m. on Tuesday May 10 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/5/9/daily-digest
153,House,05/09/2022,,,,NS,The House was not in session today. The House is scheduled to meet at 2 p.m. on Tuesday May 10 2022.No hearings were held.,https://www.congress.gov/congressional-record/2022/5/9/daily-digest
154,Senate,05/10/2022,20:47PM,20:47PM,0.0,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/5/10/daily-digest
155,House,05/10/2022,14:00PM,23:08PM,548.0,x,Adjournment: The House met at 2 p.m. and adjourned at 11:08 p.m. ,https://www.congress.gov/congressional-record/2022/5/10/daily-digest
156,Senate,05/11/2022,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/5/11/daily-digest
157,House,05/11/2022,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/5/11/daily-digest
158,Senate,05/12/2022,10:00AM,17:22PM,442.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 5:22 p.m. until 3 p.m. on Monday May 16 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/5/12/daily-digest
159,House,05/12/2022,10:00AM,19:09PM,549.0,x,Adjournment: The House met at 10 a.m. and adjourned at 7:09 p.m.   ,https://www.congress.gov/congressional-record/2022/5/12/daily-digest
160,Senate,05/13/2022,,,,NS,The Senate was not in session and stands adjourned until 3 p.m. on Monday May 16 2022.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2022/5/13/daily-digest
161,House,05/13/2022,09:00AM,14:47PM,347.0,x,Adjournment: The House met at 9 a.m. and adjourned at 2:47 p.m.  ,https://www.congress.gov/congressional-record/2022/5/13/daily-digest
162,Senate,05/16/2022,15:00PM,19:24PM,264.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 7:24 p.m. until 2:30 p.m. on Tuesday May 17 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/5/16/daily-digest
163,House,05/16/2022,12:00PM,19:56PM,476.0,x,Adjournment: The House met at 12 p.m. and adjourned at 7:56 p.m. ,https://www.congress.gov/congressional-record/2022/5/16/daily-digest
164,Senate,05/17/2022,14:30PM,20:00PM,330.0,x,Adjournment: Senate convened at 2:30 p.m. and recessed at 8 p.m. until 10 a.m. on Wednesday May 18 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/5/17/daily-digest
165,House,05/17/2022,09:00AM,22:00PM,780.0,x,Adjournment: The House met at 9 a.m. and adjourned at 10 p.m.   ,https://www.congress.gov/congressional-record/2022/5/17/daily-digest
166,Senate,05/18/2022,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/5/18/daily-digest
167,House,05/18/2022,12:00PM,22:59PM,659.0,x,Adjournment: The House met at 12 p.m. and adjourned at 10:59 p.m.  ,https://www.congress.gov/congressional-record/2022/5/18/daily-digest
168,Senate,05/19/2022,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/5/19/daily-digest
169,House,05/19/2022,,,,INPUT BY HAND,,https://www.congress.gov/congressional-record/2022/5/19/daily-digest
170,Senate,05/20/2022,,,,NS,The Senate was not in session and stands adjourned until 1:45 p.m. on Monday May 23 2022.No committee meetings were held.,https://www.congress.gov/congressional-record/2022/5/20/daily-digest
171,House,05/20/2022,09:30AM,09:33AM,3.0,pf,Adjournment: The House met at 9:30 a.m. and adjourned at 9:33 a.m. ,https://www.congress.gov/congressional-record/2022/5/20/daily-digest
172,Senate,05/23/2022,,,,pf,The Senate met at 1:45 p.m. in pro forma session and adjourned at 1:45:35 p.m. until 10 a.m. on Tuesday May 24 2022.No committee meetings were held.,https://www.congress.gov/congressional-record/2022/5/23/daily-digest
173,House,05/23/2022,,,,NS,The House was not in session today. The House is scheduled to meet at 10 a.m. on Tuesday May 24 2022.No hearings were held. ,https://www.congress.gov/congressional-record/2022/5/23/daily-digest
174,Senate,05/24/2022,10:00AM,21:02PM,662.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 9:02 p.m. until 10 a.m. on Wednesday May 25 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/5/24/daily-digest
175,House,05/24/2022,10:00AM,10:02AM,2.0,pf,Adjournment: The House met at 10 a.m. and adjourned at 10:02 a.m.   ,https://www.congress.gov/congressional-record/2022/5/24/daily-digest
176,Senate,05/25/2022,10:00AM,22:17PM,737.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 10:17 p.m. until 10 a.m. on Thursday May 26 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/5/25/daily-digest
177,House,05/25/2022,,,,NS,The House was not in session today. The House is scheduled to meet at 9 a.m. on Friday May 27 2022. Subcommittee on Conservation and Forestry held a hearing entitled ``Supporting Careers in Conservation: Workforce Training Education and Job Opportunities. Testimony was heard from public witnesses. ,https://www.congress.gov/congressional-record/2022/5/25/daily-digest
178,Senate,05/26/2022,,,,NS,The House was not in session today. The House is scheduled to meet at 9 a.m. on Friday May 27 2022.,https://www.congress.gov/congressional-record/2022/5/26/daily-digest
179,House,05/26/2022,,,,NS,The House was not in session today. The House is scheduled to meet at 9 a.m. on Friday May 27 2022. Subcommittee on Labor Health and Human Services Education and Related Agencies held a hearing entitled ``Fiscal Year 2023 Public Witness Day. Testimony was heard from public witnesses. ,https://www.congress.gov/congressional-record/2022/5/26/daily-digest
180,Senate,05/27/2022,,,,pf,The Senate met at 9:30:03 a.m. in pro forma session and adjourned at 9:30:33 a.m. until 11 a.m. on Tuesday May 31 2022.No committee meetings were held.,https://www.congress.gov/congressional-record/2022/5/27/daily-digest
181,House,05/27/2022,09:00AM,09:03AM,3.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:03 a.m. ,https://www.congress.gov/congressional-record/2022/5/27/daily-digest
182,Senate,05/31/2022,,,,pf,The Senate met at 11 a.m. in pro forma session and adjourned at 11:01:05 a.m. until 4:30 p.m. on Friday June 3 2022.No committee meetings were held.,https://www.congress.gov/congressional-record/2022/5/31/daily-digest
183,House,05/31/2022,11:00AM,11:06AM,6.0,pf,Adjournment: The House met at 11 a.m. and adjourned at 11:06 a.m. ,https://www.congress.gov/congressional-record/2022/5/31/daily-digest
184,Senate,06/03/2022,,,,pf,The Senate met at 4:32:08 p.m. in pro forma session and adjourned at 4:32:50 p.m. until 3 p.m. on Monday June 6 2022.––––––No committee meetings were held.,https://www.congress.gov/congressional-record/2022/6/3/daily-digest
185,House,06/03/2022,09:00AM,09:04AM,4.0,pf,Adjournment: The House met at 9 a.m. and adjourned at 9:04 a.m.  ,https://www.congress.gov/congressional-record/2022/6/3/daily-digest
186,Senate,06/06/2022,15:00PM,18:52PM,232.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:52 p.m. until 10 a.m. on Tuesday June 7 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/6/6/daily-digest
187,House,06/06/2022,,,,NS,The House was not in session today. The House is scheduled to meet at 2 p.m. on Tuesday June 7 2022.No hearings were held.,https://www.congress.gov/congressional-record/2022/6/6/daily-digest
188,Senate,06/07/2022,,,,INPUT BY HAND,Days in sessionTime in session,https://www.congress.gov/congressional-record/2022/6/7/daily-digest
189,House,06/07/2022,14:00PM,20:26PM,386.0,x,Adjournment: The House met at 2 p.m. and adjourned at 8:26 p.m.  ,https://www.congress.gov/congressional-record/2022/6/7/daily-digest
190,Senate,06/08/2022,10:00AM,18:16PM,496.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 6:16 p.m. until 10 a.m. on Thursday June 9 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/6/8/daily-digest
191,House,06/08/2022,10:00AM,21:10PM,670.0,x,Adjournment: The House met at 10 a.m. and adjourned at 9:10 p.m.,https://www.congress.gov/congressional-record/2022/6/8/daily-digest
192,Senate,06/09/2022,10:00AM,15:48PM,348.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 3:48 p.m. until 3 p.m. on Monday June 13 2022. (For Senates program see the remarks of the Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/6/9/daily-digest
193,House,06/09/2022,09:00AM,13:52PM,292.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:52 p.m.,https://www.congress.gov/congressional-record/2022/6/9/daily-digest
194,Senate,06/13/2022,15:00PM,18:48PM,228.0,x,Adjournment: Senate convened at 3 p.m. and adjourned at 6:48 p.m. until 11 a.m. on Tuesday June 14 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/6/13/daily-digest
195,House,06/13/2022,12:00PM,22:00PM,600.0,x,Adjournment: The House met at 12 p.m. and adjourned at 10 p.m.   ,https://www.congress.gov/congressional-record/2022/6/13/daily-digest
196,Senate,06/14/2022,11:00AM,18:55PM,475.0,x,Adjournment: Senate convened at 11 a.m. and adjourned at 6:55 p.m. until 10 a.m. on Wednesday June 15 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/6/14/daily-digest
197,House,06/14/2022,10:00AM,20:33PM,633.0,x,Adjournment: The House met at 10 a.m. and adjourned at 8:33 p.m.  ,https://www.congress.gov/congressional-record/2022/6/14/daily-digest
198,Senate,06/15/2022,10:00AM,19:46PM,586.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 7:46 p.m. until 10 a.m. on Thursday June 16 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/6/15/daily-digest
199,House,06/15/2022,10:00AM,18:47PM,527.0,x,Adjournment: The House met at 10 a.m. and adjourned at 6:47 p.m.   ,https://www.congress.gov/congressional-record/2022/6/15/daily-digest
200,Senate,06/16/2022,10:00AM,16:22PM,382.0,x,Adjournment: Senate convened at 10 a.m. and adjourned at 4:22 p.m. until 8:30 a.m. on Friday June 17 2022. (For Senates program see the remarks of the Acting Majority Leader in todays Record on ,https://www.congress.gov/congressional-record/2022/6/16/daily-digest
201,House,06/16/2022,09:00AM,13:55PM,295.0,x,Adjournment: The House met at 9 a.m. and adjourned at 1:55 p.m.   ,https://www.congress.gov/congressional-record/2022/6/16/daily-digest
202,Senate,06/17/2022,,,,pf,The Senate met at 8:30:32 a.m. in pro forma session and adjourned at 8:31:11 a.m. until 3 p.m. on Tuesday June 21 2022. No committee meetings were held.,https://www.congress.gov/congressional-record/2022/6/17/daily-digest
